start_lat,start_lon,end_lat,end_lon,start_area,end_area,distance_meters,duration_seconds,duration_in_traffic_seconds,duration_per_meter
13.1277322,80.0901705,13.1280251,80.0857805,Gandhi Nagar,Dhanalakshmi Nagar,5659,998,927,0.16380986039936385
12.9197667,80.2078717,12.9167605,80.2063439,Sai Ganesh Nagar,Sai Ganesh Nagar,842,239,239,0.2838479809976247
12.9167605,80.2063439,12.9165534,80.2023426,Sai Ganesh Nagar,Medavakkam,1287,405,365,0.2836052836052836
13.1905627,80.2506936,13.1904881,80.2459511,Ariyaloor Village,Kosapur,526,62,52,0.09885931558935361
13.1915205,80.2504035,13.1937493,80.247091,Ariyaloor Village,Manali,544,110,110,0.20220588235294118
13.1877171,80.2390734,13.1843705,80.2371811,Subham Nagar,Kosapur,514,93,80,0.1556420233463035
13.0037168,80.1222825,13.0056093,80.1264342,Subham Avenue,Subham Avenue,505,110,110,0.21782178217821782
12.9995591,80.1249598,13.0037499,80.1270239,Subham Avenue,Subham Avenue,521,51,46,0.08829174664107485
12.8991345,80.2363981,12.8942326,80.2360686,TNHB,TNHB,547,60,51,0.09323583180987204
13.1780357,80.1277137,13.173933,80.1272954,Chennai,Chinnanolambur,598,139,139,0.23244147157190637
12.9777527,80.2434347,12.9781684,80.2389102,Ambedkar Nagar,Thandhai Periyar Nagar,507,69,61,0.1203155818540434
12.9782934,80.2388099,12.9779517,80.2433947,Thandhai Periyar Nagar,Ambedkar Nagar,514,69,75,0.14591439688715954
13.2115793,80.1487828,13.2081833,80.1457155,Nallur,Nallur,506,145,144,0.2845849802371542
12.9078501,80.2282968,12.9127609,80.2290272,Elcot Sez,Karapakkam,559,72,52,0.09302325581395349
12.9245173,80.2307024,12.9290109,80.2312941,Chennai,Nehru Nagar,501,58,46,0.09181636726546906
12.9567309,80.20283,12.956171,80.2077776,Govinda Swamy Nagar,Kuberan Nagar,544,108,107,0.19669117647058823
13.1019493,80.1036343,13.0993172,80.0996529,Kamaraj Nagar,Pudu Nagar,560,132,132,0.2357142857142857
13.0993172,80.0996529,13.1016698,80.0954491,Pudu Nagar,Kamaraj Nagar,550,120,119,0.21636363636363637
12.9820832,80.1640559,12.983034,80.1684205,Meenambakkam,Meenambakkam,542,160,161,0.29704797047970477
12.9787573,80.1600404,12.9815244,80.162707,Meenambakkam,Meenambakkam,581,123,101,0.1738382099827883
12.9815244,80.162707,12.9832549,80.167349,Meenambakkam,Meenambakkam,539,150,142,0.2634508348794063
12.9798702,80.1629475,12.9754294,80.1562706,Meenambakkam,Subramaniya,876,86,72,0.0821917808219178
12.9194267,80.1352069,12.9143053,80.1339769,East Tambaram,East Tambaram,586,178,178,0.3037542662116041
13.0486409,80.0842826,13.0495447,80.0892291,Poonamallee,Rukmani Nagar,547,50,43,0.07861060329067641
13.0996399,80.1243844,13.0947491,80.124361,Narayanapuram,Aparna Nagar,563,79,70,0.12433392539964476
13.1251847,80.1193445,13.1207042,80.1194897,Evr Nagammai Nagar,Chennai,512,119,118,0.23046875
13.1194387,80.1197612,13.1239725,80.1194971,Esi Anna Nagar,JB Nagar,514,132,132,0.25680933852140075
13.0654925,80.1480987,13.0633312,80.1510114,Rajankuppam,Rajankuppam,496,122,115,0.2318548387096774
13.0654925,80.1480987,13.0643464,80.143934,Rajankuppam,Vadanoombal,510,96,92,0.1803921568627451
13.0824362,80.1984989,13.0887059,80.1985475,Thirumangalam,Asiad Colony,700,120,105,0.15
13.0901979,80.1986955,13.0846172,80.198588,J Block,Thillaiyadi Valliammai Nagar,620,61,64,0.1032258064516129
12.968773,80.2210651,12.969534,80.2252248,Subramaniam Colony,VGP Selva Nagar Extension,509,69,67,0.13163064833005894
13.1380005,80.185113,13.1370734,80.1806031,Sivaprakasam Nagar,Sivaprakasam Nagar,521,88,98,0.18809980806142035
13.0826552,80.1952627,13.0810644,80.1984844,Thirumangalam,Thirumangalam,515,122,121,0.23495145631067962
13.0614521,80.2623762,13.0585635,80.2588073,Chennai,Express Estate,502,68,47,0.09362549800796813
13.2051891,80.2592964,13.2041057,80.2641597,Chennai,Vichoor,542,92,80,0.14760147601476015
13.2051891,80.2592964,13.2007094,80.2602068,Chennai,Sembiya,511,76,75,0.14677103718199608
13.2007094,80.2602068,13.2051891,80.2592964,Sembiya,Chennai,511,78,77,0.1506849315068493
13.2007094,80.2602068,13.2007861,80.2557532,Sembiya,Kadapakkam,506,96,95,0.18774703557312253
12.9942293,80.2498244,12.9888237,80.2511922,Tharamani,Periyar Nagar,622,80,60,0.09646302250803858
12.904114,80.1848767,12.9059341,80.1885256,Vengavasal,Veerabhadra Nagar,505,58,50,0.09900990099009901
12.9969687,80.1543918,12.9978588,80.1585635,Indira Nagar,Chennai,514,145,144,0.2801556420233463
12.9978588,80.1585635,13.0009853,80.1585938,Chennai,Kolapakkam,520,130,129,0.24807692307692308
13.0009853,80.1585938,13.0026595,80.153447,Kolapakkam,Kolapakkam,592,113,112,0.1891891891891892
12.897636,80.2474036,12.89868,80.2418719,Akkarai,Akkarai,612,92,80,0.13071895424836602
13.1606228,80.2156466,13.156201,80.2162388,Balaji Nagar,Balaji Nagar,529,133,133,0.2514177693761815
12.8980148,80.1123531,12.8970549,80.1164227,Alappakam,Alappakam,500,85,80,0.16
13.0525483,80.2120573,13.0476326,80.2122641,Vadapalani,Sarvamangala Colony,550,60,51,0.09272727272727273
12.9555429,80.1538558,12.9586268,80.150207,Ganapathipuram,Lakshmi Nagar,537,44,38,0.07076350093109869
13.0541138,80.1558403,13.0568023,80.1596349,Odamanagar,Kannaiamman Nagar,510,68,61,0.11960784313725491
13.0359831,80.1537135,13.0344244,80.158272,Devi Nagar,Nethaji Nagar,537,55,55,0.10242085661080075
12.998974,80.1953677,12.9978272,80.1983509,Alandur,Alandur,628,129,128,0.20382165605095542
13.1343401,80.234069,13.1314146,80.2381907,KKR Nagar,Chandra Prabu Colony,552,55,47,0.08514492753623189
13.0532264,80.1491734,13.0485866,80.1491642,Dhanalakshmi Nagar,Gandhi Nagar,517,71,61,0.11798839458413926
12.9820441,80.1970397,12.9866238,80.1957262,Gandhi Nagar,Thillaiganga Nagar,544,66,62,0.11397058823529412
13.0531259,80.1309152,13.0568124,80.1326033,Noombal Arena Colony,Maccana Industrial Estate,500,104,104,0.208
12.8959651,80.1253676,12.8985798,80.122541,Tambaram,Chennai,502,101,101,0.20119521912350596
12.9861932,80.2498873,12.9862303,80.2452722,Tharamani,Tharamani,502,75,56,0.11155378486055777
13.2131995,80.1715366,13.2110386,80.1672607,Siruniam,Siruniam,523,44,36,0.06883365200764818
13.147629,80.2055486,13.1456333,80.2001021,Nagappa Industrial Estate,Padmavathi Nagar,631,47,40,0.06339144215530904
13.1456333,80.2001021,13.1423373,80.1960521,Padmavathi Nagar,Padmavathi Nagar,576,38,32,0.05555555555555555
13.1423373,80.1960521,13.1403803,80.191275,Padmavathi Nagar,Puthagaram,559,36,30,0.05366726296958855
13.1403803,80.191275,13.1378981,80.1856539,Puthagaram,Sivaprakasam Nagar,671,45,40,0.05961251862891207
13.0719253,80.2020481,13.0661964,80.1989469,Near,Sector 1,721,96,79,0.10957004160887657
13.0810644,80.1984844,13.0826552,80.1952627,Thirumangalam,Thirumangalam,515,134,133,0.258252427184466
13.0742512,80.1945818,13.069405,80.1948943,Koyambedu,Koyambedu,563,114,100,0.17761989342806395
13.0693606,80.1947813,13.0740008,80.1947061,Koyambedu,Koyambedu,518,89,68,0.13127413127413126
13.0660031,80.191456,13.0693333,80.1934994,Avvai Tiru Nagar,Koyambedu,580,108,93,0.16034482758620688
13.0692552,80.194784,13.0660055,80.1915485,Koyambedu,Avvai Tiru Nagar,707,149,137,0.19377652050919378
13.0203763,80.2374217,13.0244484,80.2394178,Surya Nagar,Chitra Nagar,851,251,228,0.2679200940070505
13.0630119,80.1520301,13.064591,80.1480961,"Lakshmi Nagar,m",Rajankuppam,504,125,118,0.23412698412698413
13.0948627,80.1254349,13.0971494,80.1287681,Ambigai Nagar,Aparna Nagar,526,56,49,0.09315589353612168
13.0731937,80.1627532,13.0687715,80.1624947,Phase 4,S and P Garden,519,81,77,0.14836223506743737
13.1626179,80.2888201,13.1581661,80.2866816,Nagar,Manali,546,82,73,0.1336996336996337
13.1581661,80.2866816,13.1540223,80.286107,Manali,Old Washermanpet,557,95,89,0.15978456014362658
12.938565,80.2300699,12.9342356,80.2288622,Nehru Nagar,Pallikaranai Marshland,507,89,85,0.16765285996055226
13.17518,80.2912333,13.175166,80.2862939,Tiruvottiyur,Manali,581,64,57,0.0981067125645439
13.175166,80.2862939,13.1760181,80.2811625,Manali,Chennai,653,98,93,0.14241960183767227
13.1760181,80.2811625,13.177371,80.2730231,Chennai,Manali,902,72,64,0.07095343680709534
12.9270997,80.1949864,12.9305495,80.1976338,MGR Nagar,Pallikaranai,555,105,104,0.1873873873873874
12.9410714,80.2464108,12.9461608,80.2473859,Arihant Escapade,Subbarayan Nagar,571,98,88,0.15411558669001751
12.936746,80.2342246,12.941499,80.2362166,Gandhi Nagar,VGP Avenue,568,68,55,0.09683098591549295
12.9211754,80.1122507,12.9245084,80.1155652,Ganapathipuram,New Market Nagar,517,56,45,0.08704061895551257
13.0570661,80.1598877,13.0543645,80.156191,Kannaiamman Nagar,Kannaiamman Nagar,502,54,46,0.09163346613545817
13.1009608,80.2086139,13.0986136,80.2138783,ICF West Colony,West colony,627,90,96,0.15311004784688995
12.9124099,80.2489123,12.910853,80.2456628,Injambakkam,Injambakkam,513,127,127,0.2475633528265107
12.910853,80.2456628,12.9151164,80.2456748,Injambakkam,Injambakkam,1483,360,359,0.24207687120701282
12.9238076,80.1002675,12.9191327,80.1008946,West Tambaram,TTK Nagar,34143,2113,1888,0.055296839762176725
13.0835801,80.1948577,13.0803013,80.1933422,Tiruvalleeswarar Nagar,Thirumangalam,502,162,162,0.32270916334661354
13.0801281,80.1944441,13.0833946,80.1939511,Thirumangalam,Thirumangalam,507,180,180,0.35502958579881655
12.9953837,80.2169,12.9916407,80.2195415,Anna Garden,Anna Garden,507,79,83,0.16370808678500987
12.9010306,80.2238504,12.9016416,80.2183926,Sholinganallur,Sholinganallur,594,70,53,0.08922558922558922
12.9016416,80.2183926,12.9033782,80.2130886,Sholinganallur,Cheran Nagar,610,73,59,0.09672131147540984
13.0565928,80.1492395,13.0617524,80.1496002,Dhanalakshmi Nagar,Velappanchavadi,577,82,104,0.18024263431542462
12.902861,80.0913247,12.9029102,80.0869028,Perungalattur,New Perungalathur,511,120,119,0.2328767123287671
13.0870768,80.1173565,13.088042,80.1218662,Avadi,Ashok Nagar,517,93,92,0.17794970986460348
12.9676492,80.2483046,12.9720648,80.2498835,Nehru Nagar,Nehru Nagar,521,59,45,0.08637236084452975
13.0683797,80.1621851,13.0729005,80.1625514,S and P Garden,Phase 4,524,85,70,0.13358778625954199
12.8988024,80.2412366,12.8995947,80.2365776,Panaiyur,TNHB,512,50,45,0.087890625
13.1157991,80.1642859,13.1103039,80.1637488,Gnanamurthi Nagar,Periyakulam,614,42,38,0.06188925081433225
13.1103039,80.1637488,13.1035164,80.1625203,Periyakulam,Sidco Industrial Estate,773,90,71,0.09184993531694696
13.1035164,80.1625203,13.0975676,80.1619475,Sidco Industrial Estate,Old Ambattur,667,142,125,0.1874062968515742
13.0975676,80.1619475,13.0929964,80.1616855,Old Ambattur,Old Ambattur,507,33,28,0.055226824457593686
13.0929964,80.1616855,13.0877005,80.1613819,Old Ambattur,Chennai,590,39,33,0.05593220338983051
13.1160883,80.1640578,13.1215737,80.1659923,Chennai,Devanampattu,648,43,36,0.05555555555555555
13.1215737,80.1659923,13.1268085,80.1684925,Devanampattu,Kallikuppam,642,41,34,0.0529595015576324
13.1268085,80.1684925,13.1310203,80.170651,Kallikuppam,Kallikuppam,524,33,28,0.05343511450381679
13.1310203,80.170651,13.1356901,80.1736985,Kallikuppam,East Balaji Nagar,616,39,32,0.05194805194805195
13.1356901,80.1736985,13.1371227,80.1779297,East Balaji Nagar,Sivaprakasam Nagar,522,35,29,0.05555555555555555
13.0796738,80.198166,13.0793157,80.1942549,Old Tirumangalam,Anna Nagar West,511,132,131,0.2563600782778865
12.9191846,80.1792888,12.9203949,80.1843737,Chennai,BHEL Nagar,568,48,45,0.07922535211267606
12.9203949,80.1843737,12.9181766,80.1888095,BHEL Nagar,Vengaivasal,577,44,40,0.06932409012131716
12.9181766,80.1888095,12.9171571,80.1932518,Vengaivasal,Narayanapuram,504,38,36,0.07142857142857142
12.9171571,80.1932518,12.9201105,80.1965604,Narayanapuram,Medavakkam,515,41,35,0.06796116504854369
13.0246185,80.1774644,13.0222457,80.1816765,Ramapuram,MGR Garden,527,76,57,0.10815939278937381
13.0148164,80.1292189,13.0178326,80.1330024,Chennai,Periyapanicheri,530,102,86,0.16226415094339622
13.1569497,80.2367896,13.1600371,80.2326376,Venugopal Nagar,Venugopal Nagar,571,95,84,0.14711033274956217
13.0617277,80.0995289,13.0568574,80.0976219,Viraraghavapuram,Maran Nagar,589,105,100,0.1697792869269949
13.0599264,80.0900675,13.0639017,80.0890929,Poonamallee,Chennai,524,124,123,0.23473282442748092
13.0599264,80.0900675,13.0568394,80.092016,Poonamallee,Poonamallee,509,164,164,0.32220039292730845
12.8963109,80.247196,12.8955795,80.2525437,Akkarai,Akkarai,579,93,92,0.15889464594127806
12.8971781,80.2473747,12.8964699,80.2526619,Akkarai,Akkarai,579,101,107,0.1848013816925734
12.8930579,80.246365,12.892181,80.2519151,Sea Cliff Conclave,Sea Cliff Conclave,609,96,95,0.15599343185550082
13.0224655,80.2363547,13.0257281,80.2350908,Cosmopolitan Club Golf Links,Y.M.C.A College of Physical Education,482,106,106,0.21991701244813278
13.1856722,80.1282737,13.182906,80.1308978,Pammathukulam,Thirumullaivoyal,687,99,98,0.14264919941775836
13.1782773,80.3139887,13.1825784,80.3159541,Gandhi Nagar,Ramakrishna Nagar,525,41,38,0.07238095238095238
13.1431769,80.2996509,13.1472348,80.3019527,Srinivasa Nagar,Thyagarajapuram,522,54,49,0.09386973180076628
13.1832605,80.3163317,13.1788087,80.3142294,Ramakrishna Nagar,Sakthi Puram,545,49,44,0.08073394495412844
13.1832605,80.3163317,13.1790148,80.3144042,Ramakrishna Nagar,Sathyamoorthy Nagar,520,61,64,0.12307692307692308
13.1790148,80.3144042,13.1740899,80.3125313,Sathyamoorthy Nagar,Jeevarathinam Nagar,586,57,53,0.09044368600682594
13.1740899,80.3125313,13.1695273,80.3110891,Jeevarathinam Nagar,Jeevarathinam Nagar,531,49,44,0.08286252354048965
13.1782997,80.3139156,13.1826051,80.3158846,Sakthi Puram,Ramakrishna Nagar,532,49,46,0.08646616541353383
13.1640999,80.1524757,13.1622709,80.1484294,Pothur,Pothur,526,118,118,0.22433460076045628
13.0182222,80.086462,13.0139976,80.087073,Chikkarayapuram,Sivanthangal,532,73,71,0.13345864661654136
13.0182222,80.086462,13.0229015,80.0842573,Chikkarayapuram,Meppur Village,599,90,91,0.15191986644407346
13.0182222,80.086462,13.0147776,80.0829105,Chikkarayapuram,Malayambakkam,544,131,131,0.24080882352941177
13.1671371,80.1470017,13.1627638,80.1464774,Pammathukulam,Pothur,1981,498,499,0.2518929833417466
13.1597867,80.1355073,13.1611624,80.1308982,26RU,Chinnanolambur,535,124,124,0.23177570093457944
13.1627204,80.1466257,13.1627539,80.1510932,Pothur,Tirumullaivayal,499,112,112,0.22444889779559118
13.1627204,80.1466257,13.1669935,80.1470125,Pothur,Pammathukulam,1972,491,491,0.24898580121703853
13.2042267,80.3123617,13.2021365,80.3087524,Girija Nagar,Girija Nagar,507,95,95,0.1873767258382643
13.2042267,80.3123617,13.197335,80.3112469,Girija Nagar,ETS Colony,849,120,119,0.14016489988221437
13.1643626,80.2698333,13.1680511,80.2723511,Manali,Manali,520,68,61,0.11730769230769231
13.1680511,80.2723511,13.1724697,80.2712542,Manali,Manali,506,51,45,0.08893280632411067
13.1724697,80.2712542,13.1770108,80.2701756,Manali,Manali,518,50,43,0.08301158301158301
13.1538524,80.2774577,13.1537756,80.2821169,Old Washermanpet,Chennai,503,51,52,0.10337972166998012
13.1537756,80.2821169,13.1535635,80.2868983,Chennai,Old Washermanpet,551,50,45,0.08166969147005444
13.1537896,80.2774537,13.1562025,80.2744628,Old Washermanpet,Chennai,523,58,52,0.0994263862332696
13.1562025,80.2744628,13.1602793,80.270533,Chennai,Manali,635,69,58,0.09133858267716535
12.9501193,80.0915225,12.9453982,80.0887132,Dist,Thirumudivakkam,675,138,138,0.20444444444444446
12.9501193,80.0915225,12.9496412,80.0963938,Dist,Ankaputhur,570,81,81,0.14210526315789473
12.9493497,80.0990197,12.9497013,80.0924456,West Tambaram,Chennai,722,103,102,0.14127423822714683
12.9409502,80.1017301,12.9440321,80.1052601,Kannadapalayam,West Tambaram,521,45,38,0.07293666026871401
12.9471154,80.1069283,12.9502911,80.1102322,Chennai,thirumangaialwarpuram,521,56,49,0.09404990403071017
12.9471154,80.1069283,12.9429097,80.1043461,Chennai,Chennai,548,54,52,0.0948905109489051
12.9342891,80.0899522,12.9325111,80.0922391,Old Perungalathur,Balaji Nagar,720,145,145,0.2013888888888889
12.9321756,80.0922534,12.9339744,80.0884055,Balaji Nagar,Unknown,518,100,100,0.19305019305019305
12.941594,80.1074875,12.9399979,80.1046207,Chennai,Chennai,528,133,133,0.2518939393939394
13.0867989,80.1044869,13.084103,80.1081987,Viraraghavapuram,Viraraghavapuram,507,74,75,0.14792899408284024
13.1015003,80.0925898,13.0977986,80.0964127,Avadi,Avadi,585,112,111,0.18974358974358974
13.0977986,80.0964127,13.092987,80.0989671,Avadi,Kannampalayam,653,111,111,0.16998468606431852
13.092987,80.0989671,13.0977986,80.0964127,Kannampalayam,Avadi,653,111,110,0.16845329249617153
13.0977986,80.0964127,13.1012222,80.0930196,Avadi,Avadi,530,100,99,0.18679245283018867
13.1019131,80.0950175,13.0993172,80.098853,Kamaraj Nagar,Pudu Nagar,513,112,112,0.21832358674463936
13.0993172,80.098853,13.1011904,80.1028025,Pudu Nagar,Periyar Nagar,518,117,116,0.22393822393822393
13.1979911,80.2695958,13.1921871,80.2697864,Andarkuppam,Dwaraka Nagar,653,72,65,0.0995405819295559
13.0961195,80.1009998,13.092386,80.1024057,Pallipattu,Avadi,501,120,120,0.23952095808383234
13.1832495,80.2825127,13.1825144,80.27711,Burma Nagar,Sadayankuppam,593,100,100,0.16863406408094436
13.1825144,80.27711,13.1828814,80.2724818,Sadayankuppam,Sadayankuppam,503,87,86,0.1709741550695825
13.1816486,80.2862055,13.1763771,80.2866697,Burma Nagar,Manali New Town,589,86,86,0.1460101867572156
12.8938939,80.2431435,12.8955521,80.2457077,Akkarai,Akkarai,559,142,141,0.2522361359570662
12.9053634,80.2452953,12.9055988,80.2401838,Akkarai,Akkarai,559,153,152,0.27191413237924866
12.9055988,80.2401838,12.9001544,80.2392143,Akkarai,Sholinganallur,615,158,158,0.25691056910569104
13.0122361,80.1706984,13.00803,80.1698173,Parangi Malai,Chennai,518,161,161,0.3108108108108108
13.00803,80.1698173,13.0062214,80.1727526,Chennai,Girigori Nagar,506,137,137,0.2707509881422925
13.0078615,80.1647901,13.0095546,80.1662937,Marvel Rivervier View County,Marvel Rivervier View County,307,93,93,0.30293159609120524
13.0061024,80.1731597,13.00803,80.1698173,Girigori Nagar,Chennai,564,162,161,0.2854609929078014
13.00803,80.1698173,13.0122361,80.1706984,Chennai,Parangi Malai,518,155,154,0.2972972972972973
12.9737208,80.1630005,12.9725336,80.1621464,Periyar Nagar,Pachaiyamman Nagar,526,133,132,0.2509505703422053
12.9725336,80.1621464,12.97096,80.1608072,Pachaiyamman Nagar,Pachaiyamman Nagar,549,109,109,0.19854280510018216
12.9155587,80.2456051,12.911406,80.2456427,Injambakkam,Injambakkam,1474,395,395,0.26797829036635007
12.911406,80.2456427,12.9121544,80.2488905,Injambakkam,Injambakkam,496,125,124,0.25
13.06705,80.0969138,13.0715062,80.0985916,Poonamallee,Viraraghavapuram,576,90,81,0.140625
13.0707499,80.0873548,13.075177,80.0873917,Chennai,Avadi,508,113,113,0.22244094488188976
13.075177,80.0873917,13.0785056,80.0894482,Avadi,Avadi,526,94,94,0.17870722433460076
13.0785056,80.0894482,13.0786832,80.0939125,Avadi,Avadi,609,96,96,0.15763546798029557
13.0858292,80.1086944,13.0823728,80.1115978,Avadi,Thiruverkadu,523,99,103,0.19694072657743786
13.0833073,80.1085584,13.0862643,80.1049683,Viraraghavapuram,Viraraghavapuram,526,76,79,0.15019011406844107
13.1870095,80.0841305,13.1914095,80.0846907,Veerapuram,Morai,503,53,45,0.08946322067594434
12.8986139,80.1199213,12.8973843,80.1234968,Tambaram,Chennai,578,118,118,0.2041522491349481
13.1821799,80.1050251,13.1823757,80.1097106,Unknown,krishnaveni Nagar,544,90,90,0.16544117647058823
13.0642714,80.1435696,13.0654716,80.1479351,Vadanoombal,Rajankuppam,533,107,98,0.18386491557223264
13.067692,80.1305591,13.0667688,80.1352563,Perumalagaram,Sanjay Gandhi Nagar,524,104,95,0.18129770992366412
13.2035584,80.0954054,13.2030688,80.1003521,Singilikuppam,Koduvalli,757,185,184,0.2430647291941876
13.2092104,80.1037917,13.2047609,80.1038799,Koduvalli,Koduvalli,931,246,193,0.20730397422126745
13.2072514,80.1121136,13.2059071,80.1174543,Alamathi,Alamathi,597,57,47,0.07872696817420435
13.2059071,80.1174543,13.204808,80.1219666,Alamathi,Alamathi,504,43,34,0.06746031746031746
13.204808,80.1219666,13.2031475,80.1286616,Alamathi,Alamathi,748,64,53,0.07085561497326204
13.2031475,80.1286616,13.2026848,80.1333265,Alamathi,Unknown,509,45,35,0.068762278978389
13.2014844,80.1424356,13.2000933,80.1473009,Nallur,Nallur,549,49,40,0.07285974499089254
13.1994554,80.1496772,13.2032953,80.1509997,Nallur,Padmasundar Nagar,510,151,150,0.29411764705882354
13.2032953,80.1509997,13.2072276,80.1516832,Padmasundar Nagar,Nallur,527,117,116,0.22011385199240988
13.2093738,80.1035151,13.2082064,80.1081396,Koduvalli,Alamathi,517,56,49,0.09477756286266925
13.2028386,80.1042279,13.2030518,80.0993074,Koduvalli,Koduvalli,556,151,152,0.2733812949640288
13.2028386,80.1042279,13.2072693,80.1036361,Koduvalli,Koduvalli,569,158,158,0.27768014059753954
13.2059139,80.0946297,13.210238,80.0958017,Koduvalli,Thoraipakkam,503,106,105,0.20874751491053678
12.9365123,80.1148822,12.9361058,80.119521,Sundaram Colony,Rail Nagar,534,151,151,0.28277153558052437
12.935953,80.1204076,12.9363604,80.1150593,Rail Nagar,Kadaperi,588,180,179,0.304421768707483
13.2002455,80.0877528,13.1998973,80.0925395,Chennai,Morai,520,95,95,0.18269230769230768
12.93796,80.128592,12.9416155,80.1320858,Tambaram Sanatoruim,Apparao Colony,556,46,38,0.0683453237410072
13.1999822,80.0927447,13.2002455,80.0877528,Morai,Chennai,548,105,105,0.19160583941605838
12.9070787,80.1672119,12.911349,80.1688249,Madambakkam,Medavakkam,520,56,49,0.09423076923076923
13.0064005,80.111349,13.010382,80.1144697,Chennai,Mookambigai Nagar,610,88,77,0.12622950819672132
13.0058547,80.1271048,13.0013852,80.1261821,Kovur Colony,Subham Avenue,514,50,44,0.08560311284046693
13.0058547,80.1271048,13.0040122,80.1227709,Kovur Colony,Subham Avenue,526,102,101,0.1920152091254753
13.1768233,80.2292258,13.1806777,80.2303051,Annai Nagar,Chettimedu Village,519,89,90,0.17341040462427745
12.9118315,80.1689971,12.9077321,80.1673523,Santhosapuram,Santhosapuram,501,53,46,0.09181636726546906
12.8974932,80.2071566,12.8939237,80.2071138,Cheran Nagar,Cheran Nagar,587,147,146,0.24872231686541738
12.9253277,80.2130481,12.9267931,80.2166764,Rajalakshmi Nagar,Pari Nagar,564,113,112,0.19858156028368795
12.9047784,80.2097202,12.9027912,80.2147875,Chennai,Elcot Sez,594,69,63,0.10606060606060606
12.9027912,80.2147875,12.9014602,80.220355,Elcot Sez,Sholinganallur,622,81,62,0.09967845659163987
13.1743577,80.2388101,13.1761793,80.2435884,Kosapur,Kosapur,552,52,46,0.08333333333333333
13.1740963,80.2384219,13.1705028,80.2326351,Mathur,Vadaperumbakkam,749,71,58,0.0774365821094793
12.9490001,80.2408703,12.9480724,80.2470301,Subbarayan Nagar,Subbarayan Nagar,673,84,83,0.12332838038632987
13.1704671,80.2323871,13.1731919,80.2361517,Vadaperumbakkam,Mathur,511,43,36,0.07045009784735812
13.1704671,80.2323871,13.1755727,80.2324676,Vadaperumbakkam,Kosapur,571,140,142,0.2486865148861646
13.1755727,80.2324676,13.1709554,80.2322423,Kosapur,Kosapur,514,147,146,0.2840466926070039
13.1843112,80.2369986,13.187438,80.239148,Kosapur,Subham Nagar,506,95,84,0.16600790513833993
13.0489128,80.0834954,13.0535931,80.0817653,Chennai,Varadarajapuram,552,35,32,0.057971014492753624
12.926962,80.2162961,12.9253277,80.2130481,Pari Nagar,Rajalakshmi Nagar,614,123,122,0.1986970684039088
13.2075145,80.2242883,13.2100311,80.2211427,Kannampalayam,Chennai,541,84,84,0.15526802218114602
13.2023022,80.2271704,13.2047969,80.229988,Kannampalayam,Rajiv Gandhi Nagar General,519,95,95,0.18304431599229287
13.2087561,80.2313599,13.2058733,80.2334493,Chennai,Rajiv Gandhi Nagar General,551,117,116,0.21052631578947367
13.2013309,80.3076511,13.203359,80.3004887,Chennai,Chennai,807,112,111,0.137546468401487
13.203359,80.3004887,13.2059071,80.298141,Chennai,Chennai,590,98,97,0.16440677966101694
13.2059071,80.298141,13.2057698,80.2937099,Chennai,Chennai,599,111,110,0.18363939899833054
13.2013309,80.3076511,13.2041352,80.3110888,Chennai,Girija Nagar,559,102,102,0.18246869409660108
13.2013309,80.3076511,13.1970653,80.3057215,Chennai,Chennai,522,82,81,0.15517241379310345
13.1798714,80.294145,13.1838044,80.2967092,Tiruvottiyur,Varadaraja Nagar,518,144,143,0.27606177606177607
13.1838044,80.2967092,13.1869173,80.3003409,Varadaraja Nagar,Varadaraja Nagar,532,101,101,0.18984962406015038
13.1869173,80.3003409,13.1907718,80.3028864,Varadaraja Nagar,Ernavur,510,73,73,0.14313725490196078
13.2049651,80.2310132,13.2023318,80.2277236,Rajiv Gandhi Nagar General,Kannampalayam,591,109,109,0.1844331641285956
13.1910919,80.2387988,13.1910282,80.2435006,Kosapur,Kosapur,513,65,51,0.09941520467836257
13.1968756,80.2243079,13.1949215,80.229564,Chennai,Priya Nagar,633,171,171,0.27014218009478674
12.8938042,80.2361318,12.8991345,80.2363981,TNHB,TNHB,2234,254,243,0.10877350044762757
13.2094801,80.2502185,13.2139213,80.2501272,Vellivoyal,Vellivoyal,499,63,63,0.12625250501002003
13.2058491,80.2554495,13.2060557,80.2504722,Vichoor,Chennai,546,76,58,0.10622710622710622
13.1925408,80.2627764,13.1922375,80.2676978,Andarkuppam,Andarkuppam,546,86,76,0.1391941391941392
13.2060557,80.2504722,13.2058576,80.2551491,Chennai,Vichoor,513,71,65,0.1267056530214425
13.1779082,80.2484181,13.1795885,80.2530197,Apollo Armstrong Nagar,Apollo Armstrong Nagar,532,41,35,0.06578947368421052
13.1506168,80.0890058,13.1547484,80.0918571,New Vellanur,New Vellanur,554,97,89,0.16064981949458484
13.1547484,80.0918571,13.159058,80.0939801,New Vellanur,New Vellanur,540,79,71,0.13148148148148148
13.159058,80.0939801,13.1627041,80.0972829,New Vellanur,Bharathi Nagar,558,78,72,0.12903225806451613
12.9525748,80.2491039,12.9571994,80.2499945,Saraswathy Nagar North,Kazura Garden,523,75,84,0.16061185468451242
12.9950129,80.1477865,12.998223,80.1458197,Leelavathi Nagar,Leelavathi Nagar,523,70,65,0.124282982791587
